KIC_ID,KOI_ID,Planet_Radius,Planet_Radius_err_upper,Planet_Radius_err_lower,Incident_Flux,Incident_Flux_err_upper,Incident_Flux_err_lower,AO_Binary_Flag
11520459,K02226.01,2.46218776982485,0.213750814408171,0.210962000901972,96.0940879610709,6.33368415085837,5.8945283207355,0
10600955,K02227.01,2.3985870863325,0.118068618525288,0.565230180247658,4.85996322674653,0.241957482409661,0.230464239586123,0
4473226,K02229.01,2.34438973122627,0.178394797377535,0.188886252765983,46.5721257519697,4.86945506453564,4.33971911182031,0
2854181,K02232.01,3.50939142339997,0.245327597775171,0.195820632712078,4.05454141624114,0.291562589873109,0.269985816020654,0
2854181,K02232.02,1.56887004757108,0.128843438599538,0.153511047787503,63.5448270322566,4.56951660879559,4.23135447857879,0
10723367,K02236.01,3.06035166076632,0.2151117905686,0.779624899180171,33.1516034073384,3.44972565738103,3.07010434016364,0
10723367,K02236.02,1.81431493698582,0.317026003038424,0.251314364889984,64.4436028852649,6.70594262352214,5.96799444306932,0
5005121,K02237.01,2.9355056028804,0.223472160245634,0.221459386469251,11.0449675242736,0.974073387894516,0.878466931679794,0
8229458,K02238.01,1.02140498661245,0.0523095853823742,0.0415465583213344,139.600717573448,14.1245674806853,12.9748842259044,0
5125347,K02241.01,2.41606855073467,0.243610006230492,0.216904917412188,299.061743466188,29.9818784658892,26.67483435858,0
9336200,K02242.01,1.92222241282103,0.185361689351285,0.358894340969995,761.808101801144,71.948607016252,64.6774733314653,0
4770617,K02243.01,2.24563985329192,0.150232626162632,0.122885229330842,652.96614473291,47.2960152157042,43.55947531049,0
4770617,K02243.02,2.42409311997271,0.648132950858451,0.203604014712653,339.573097995755,24.5961517901061,22.6529753457633,0
4770617,K02243.03,4.36793700755447,0.355802827118165,1.25788976230202,59.0098493220642,4.27423497209701,3.93655642846783,0
9458343,K02246.01,1.26226929002123,0.0820870798149158,0.0621436096423698,83.0142062889409,2.49846633884798,2.40995564424778,0
7802719,K02247.01,0.930570764582078,0.0859338154031043,0.0698255106516269,95.4429943757972,2.44714992889529,2.39378240106326,1
5942808,K02250.01,2.93171087889887,0.161305530347159,0.489203983177388,230.747560109996,13.5930175314768,12.7059390761474,0
5942808,K02250.02,1.63584722308743,0.6633675995637,0.107027971071689,1795.484477421,105.769490985923,98.8669885454237,0
6206214,K02252.01,2.67599850409452,0.174048487850121,0.154733082417233,449.698713540472,24.8862459974003,23.3752627067934,0
8959839,K02253.01,2.18573880975705,0.197791027578517,0.16541589222411,80.9836010229572,4.53931994560262,4.26397617139417,0
7672097,K02255.01,1.60950324538756,0.155329464995179,0.133331675833905,93.3077487599667,8.44173340458752,7.64779821788518,0
9112931,K02256.01,2.85925726453852,0.346180721950987,0.269409835644494,26.2286778567199,1.25579397204615,1.19658529356746,0
9071593,K02257.01,1.94001978154382,0.122975977053497,0.131993387394674,12.2448601619668,0.931454642565097,0.855950218767313,0
9071593,K02257.02,1.71243456591794,0.0989310768750794,0.181242752821606,5.51155992459812,0.419259020653289,0.385273564647321,0
8126558,K02259.01,2.40183380959717,0.2436105137562,0.199840543520556,76.0246969262261,6.4636697944965,5.90040325877661,0
11811193,K02260.01,1.06088048620235,0.0532386177053182,0.0590000301786116,511.756929818317,14.2798995348713,13.8717264960946,0
3734418,K02261.01,1.08908898341842,0.0554205049364479,0.0672617797178874,181.204682320241,4.445493781512,4.31591240615469,0
3734418,K02261.02,0.832084731070795,0.160259310171465,0.157825289518981,92.1055407719023,2.25962488110913,2.19375923956815,0
8613535,K02263.01,2.9841937480133,0.255784113283135,0.236255301180702,100.147871294553,6.97693535026532,6.44224516545305,0
8613535,K02263.02,2.29110015762714,0.204451906372757,0.177575562525354,464.772863698174,32.3790229454055,29.8975973776509,0
8613535,K02263.03,1.68721299863072,0.152611060547745,0.168538137159274,239.218244396442,16.6654588278676,15.3882709490498,0
12256520,K02264.01,1.55748775226133,0.0938968638143559,0.0905315887676842,14.1877901418362,0.518521352852428,0.496246401271591,0
12256520,K02264.02,0.939908376154831,0.0696524694932337,0.0705030354070239,107.950065779002,3.94525247333495,3.77576994897163,0
10489345,K02266.01,1.65877517058204,0.161689110056452,0.13486653109387,1039.69652957388,79.3994696450612,73.0205980391837,0
10329469,K02271.01,1.9526580421659,0.18349687579753,0.147681766980762,4.10652580139882,0.241120308181448,0.22579832378138,0
9717943,K02273.01,0.944089097613831,0.0646260855532903,0.0715258845128092,348.046470017765,8.94118172865097,8.73048519100583,0
7960980,K02274.01,2.71241571078259,0.266808057494077,0.230393864898766,69.5371277000258,6.44221104391787,5.82711582962293,0
3458028,K02276.01,2.39497879732658,0.197819354686251,0.175526987702882,10171.0053661228,396.523180093235,380.433518939695,0
3342794,K02278.01,2.64224339087301,0.126655383966746,0.378195516880814,168.289701366617,7.21524272155369,6.91023008311024,0
3342794,K02278.02,1.30606391966368,0.0813618924118278,0.0788049475593552,689.912339522282,29.5792609162931,28.3288458209929,0
3661886,K02279.01,2.01602058984655,0.118354397297672,0.103158971656506,49.8554633986352,1.88732752722491,1.81675293049161,0
3661886,K02279.02,1.55775703122563,0.0703390267386425,0.152081305829915,139.112270173907,5.26623160183385,5.06930649676211,0
2439243,K02280.01,3.31289202395005,0.629790101860104,0.321844735030007,26.3558634716553,2.75721616856222,2.46060122527636,0
9221517,K02281.01,0.878593600189079,0.214471832988176,0.0775350054305416,1462.09784877277,39.9655534785184,39.0278097003124,0
6751874,K02282.01,2.61408018824263,0.173406878550335,0.1326881720037,641.813933377378,27.6229706086327,26.3617738460763,0
9945370,K02285.01,2.45312685792173,0.248691971478902,0.225142133166808,12.9382226086827,1.58453769307939,1.37547524952799,0
8973129,K02286.01,2.0680687803134,0.13617038459028,0.137826939219883,26.0868386106734,1.66370134454504,1.5455222899766,0
9718066,K02287.01,1.04863152429737,0.0451548969597195,0.262885016500159,17.8194154393443,0.296272477238318,0.293187053985408,1
9718066,K02287.02,0.840136245374738,0.184129688096721,0.159848870784997,8.16642373924702,0.1357781123427,0.134364099981635,1
3440978,K02288.01,4.3016830755149,6080.23279621445,0.538821070288153,11.387887338001,0.803515913696775,0.740688378363554,0
3867615,K02289.01,2.33777633527231,0.134182825403143,0.118756369868488,19.7933940659126,0.51375130165495,0.500686420353559,0
3867615,K02289.02,1.61782073349726,0.103976702993545,0.0784156970693642,90.3457462287894,2.34498664400174,2.285352786027,0
12121570,K02290.01,1.77139270402442,0.119015245068886,0.083692795613277,1.92887302285168,0.0551506402750576,0.0537940995477575,0
8410415,K02291.01,2.27710115767102,0.920579353042043,0.163736011302415,7.82951763739628,0.340394298190275,0.324229587009423,0
8321314,K02293.01,1.62809211622405,0.114379246095456,0.0817839448083169,43.6858015758086,2.05913909937128,1.96209523730177,0
6934986,K02294.01,4.22575124212054,0.250320386830225,0.373427494311309,11.7436502559751,0.978626886673758,0.88652139444066,0
11498128,K02296.01,3.16737091302941,0.773782768372131,0.220772703814182,11.862415270052,0.735386336631619,0.688500184824788,0
5342473,K02297.01,1.5498416379887,0.135098096890216,0.122829434480295,638.973331771901,32.1802062239008,30.4281707461818,0
9334893,K02298.01,1.52564460126672,0.123245281355148,0.132195850514329,55.0407187876905,1.46379570736184,1.42435948310766,1
9334893,K02298.02,1.37868342677185,0.11000841618838,0.168842676889292,23.2367740788374,0.617976852387077,0.601327894057669,1
9334893,K02298.03,0.785710721852562,0.0772462732737538,0.0884148684874203,698.965325421287,18.5888277893506,18.0880248578784,1
9963265,K02299.01,26.5212875211131,7966.2363165252,53.1970272236182,74.1584019548336,6.71763795478664,6.08196018397052,0
10583761,K02300.01,1.30685074720479,0.165876068644142,0.140709344949908,288.569691782218,6.92807928804003,6.78226769314879,0
7542813,K02302.01,2.51639983810936,0.485626725974439,0.255193275091637,175.854532994829,20.2758842578756,17.6441488836186,0
4458082,K02303.01,1.58964567426503,0.143847319756876,0.122791278575822,831.143145207589,27.367775834779,26.530875733908,0
4458082,K02303.02,1.80992764545124,0.557216603694057,0.289863372130488,372.188607383556,12.2553791532355,11.880612562356,0
8042453,K02304.01,2.35718103237033,0.232675023503075,0.202973899505235,197.882066008494,18.9558133893622,17.0499011366836,0
10874215,K02305.01,2.71867828765994,0.243350255408046,0.313353710062105,25.1846359734643,2.55943210126472,2.28286661322595,0
7661065,K02307.01,2.75747530964695,0.281529672730877,0.84741237105587,181.712949353926,6.96486034331657,6.67219075479686,0
3749978,K02308.01,4.22217796217033,0.996869945472737,0.531623334433933,61.6626393553788,12.1938450173554,9.6487101450177,0
10010440,K02309.01,2.45482663825687,0.507014053251072,0.222282776322414,18.0389939351713,1.19919799534426,1.11120068862987,0
11718144,K02310.01,1.89633837975856,0.130675527706235,0.104446893175059,44.4689376886224,2.02655501723385,1.93182508547136,0
4247991,K02311.03,2.18722827985299,0.728305881941647,0.126337754613588,9.31015267217783,0.263985228566791,0.255748951252122,0
10026544,K02312.01,2.48982336890983,0.247006879428837,0.185568125981982,19.0366551052188,0.984484878129157,0.928587609539151,0
10132832,K02313.01,2.43755627080823,0.234552433965956,0.195970358108429,85.3845977076847,6.06640332641056,5.61295683453172,0
3219995,K02314.01,3.01585383845189,0.24869491302544,0.460694026176591,72.9570828387595,5.23929991293055,4.82681121249174,1
6062929,K02315.01,2.17452948401075,0.23527489782401,0.178156914314274,23.9962528720395,1.99085616171319,1.80514074656269,0
7504778,K02316.01,2.85525794702321,0.265414742475606,0.230609137387961,165.57333120439,14.0384281116598,12.7740943588477,0
10684670,K02317.01,1.2653127421924,0.08392478264738,0.0790910674029784,449.936121585224,17.2980839454076,16.716163766444,1
11495458,K02318.01,1.08882158018899,0.0875016297491983,0.0592107519557251,24.211326583523,0.650507391099751,0.63506101638458,0
9003401,K02319.01,1.71098849562765,0.113393871202836,0.0863875274716965,80.9880870710096,2.41653730320664,2.3443199539572,0
5978559,K02321.01,2.18277685789968,0.149400048011705,0.125453331472017,6.32099753917236,0.421660674111341,0.391555023329393,0
5978559,K02321.02,1.31594389263634,0.119432859942164,0.222122773801768,23.0396486572677,1.53692731628305,1.42719406416328,0
7120108,K02325.01,1.32590961517387,0.0571146439014611,0.161328806452247,906.43486974749,23.9752926886099,23.4448227780892,0
10730703,K02327.01,1.61175694715095,0.114498997838006,0.0947414790419424,167.184368946133,11.5380257227435,10.7108301908471,0
10730703,K02327.02,1.55382511606654,0.134290918928405,0.13991893651519,9.66799270206618,0.667224748263861,0.619389412843642,0
8007644,K02328.01,2.56947527330453,0.259342641120961,0.223394383950158,34.7416341497197,3.72261452574427,3.28043707562392,0
11192235,K02329.01,1.67719103928787,0.0484925953199081,0.314800959198795,150.143425902709,15.4377463454782,14.1646324141815,0
12401863,K02331.01,1.52141155507759,0.071835525222877,0.104157747274959,1286.38590892746,46.5161668550388,44.7153554658301,0
5534941,K02332.01,1.72859647791083,0.42412526832085,0.154124213784279,1199.26240221712,34.9571604173892,34.0203684242966,0
11121752,K02333.01,1.28496566230947,0.0769949368214691,0.0724359705028537,808.092927773023,34.0569052809178,32.5051490429609,0
11121752,K02333.02,1.48345291001724,0.458136391353499,0.096454410579786,333.56526268092,14.0580373440905,13.4175021292145,0
